Fecha,Hora,Persona,Mensaje
"17/3/22,",14:23:36,Maria U-tad,Ah pero hacer que a alguien que te cae mal le crezca un cactus en la silla cuidao 😂😂
"17/3/22,",14:29:06,Lara U-tad,Jajajajajajaja
"17/3/22,",14:29:09,Lara U-tad,Te lo compro
"21/3/22,",19:14:50,Maria U-tad,"Chicosss hoy han tenido que operar a mi perro, si por tener que cuidar de ella no pudiera ir os aviso"
"21/3/22,",19:15:07,Maria U-tad,"De momento ni idea, pero por si aca"
"21/3/22,",19:35:51,Sil🐨,Pero está bien no?
"21/3/22,",19:39:21,Maria U-tad,"Siii, le tenían que quitar el bazo pero ha ido todo bien 👌🏻👌🏻"
"21/3/22,",19:39:44,Sil🐨,Ostras que mal
"21/3/22,",19:39:54,Sil🐨,Pues menos mal
"21/3/22,",19:40:10,Sil🐨,Pobrecita
"21/3/22,",19:44:54,Ting Chen U-tad,Menos mal
"21/3/22,",19:49:46,Jorge U-tad,Que se mejore
"21/3/22,",19:50:33,Maria U-tad,Graciasss
"21/3/22,",19:50:39,Maria U-tad,Ya el miércoles la traemos a casa
"21/3/22,",19:50:52,Maria U-tad,Así que depende de cómo esté igual me tengo que quedar con ella pero ya os voy diciendo
"21/3/22,",20:26:28,Lara U-tad,Que se cure bien 🥰
"22/3/22,",15:33:05,Sil🐨,Por cierto en sol están de obras
"22/3/22,",15:37:08,Ting Chen U-tad,Como
"22/3/22,",15:38:05,Sil🐨,Pues que ahora quieren hacer lo mismo que hicieron en gran vía pero en sol
"22/3/22,",15:38:23,Sil🐨,Ya no va haber ballena
"22/3/22,",15:38:52,Ting Chen U-tad,Entonces como lo hacemos?
"22/3/22,",15:38:59,Sil🐨,Entonces Nose como de cerrado tendrán el percal
"22/3/22,",15:39:16,Ting Chen U-tad,Ah
"22/3/22,",16:46:54,Maria U-tad,Quedamos en Callao?
"22/3/22,",17:25:46,Sil🐨,Yo tenía pensado ir en renfe porque no tengo bono
"22/3/22,",17:27:28,Sil🐨,Podemos intentar quedar en sol a ver qué pasa
"22/3/22,",17:37:11,Jorge U-tad,No parece que la estación esté cerrada
"22/3/22,",17:37:16,Jorge U-tad,Porque hay horarios
"22/3/22,",17:37:20,Jorge U-tad,Pero es Renfe
"22/3/22,",17:37:26,Jorge U-tad,Me fío de ellos? No mucho
"22/3/22,",17:57:48,Sil🐨,Yo he leído algo que tendrán algún acceso
"22/3/22,",17:58:12,Sil🐨,Y además si han empezado Justo ahora no creo que esté todo cerrado
"22/3/22,",18:14:43,Lara U-tad,Entonces callao no?
"22/3/22,",18:15:25,Ting Chen U-tad,Yo mañana me mudo así q iré  en renfe 🙂
"22/3/22,",18:15:35,Maria U-tad,La mierda es que no nos encontremos pk pongan 2 salidas y haga efecto embudo
"22/3/22,",18:15:45,Maria U-tad,A dónde👀👀
"22/3/22,",18:15:45,Ting Chen U-tad,Si no me da tiempo comer allí hay comida no se supone
"22/3/22,",18:15:52,Ting Chen U-tad,A Orcasitas
"22/3/22,",18:52:53,Lara U-tad,Que dices ting xd
"22/3/22,",18:52:58,Lara U-tad,Y a donde te mudas eeeh
"22/3/22,",19:09:36,Ting Chen U-tad,Esta cerca de Usera
"22/3/22,",19:09:39,Ting Chen U-tad,Pero no tiene metro
"22/3/22,",19:09:55,Ting Chen U-tad,Tiene cercanía en la puerta
"22/3/22,",20:17:57,Sil🐨,Me ha dicho mi madre que el tren-metro funciona y
"22/3/22,",20:18:08,Sil🐨,Pero la plaza Edy cortada
"22/3/22,",20:18:11,Sil🐨,Esta*
"22/3/22,",21:19:18,Ting Chen U-tad,Q significa eso?
"22/3/22,",21:19:27,Ting Chen U-tad,Q no podemos ir a la plaza de sol
"22/3/22,",21:20:58,Sil🐨,Sii se puede ir a sol pero a lo mejor no se puede quedar en algún sitio concreto de la plaza
"22/3/22,",21:32:19,Jorge U-tad,Quedamos en sol
"22/3/22,",21:32:31,Jorge U-tad,Y la que llegue primero diga sitio
"22/3/22,",21:32:33,Jorge U-tad,Y ya está
"22/3/22,",21:33:23,Sil🐨,Valee
"22/3/22,",21:39:39,Maria U-tad,Guay
"23/3/22,",0:56:48,Lara U-tad,"Okeey, sol pues"
"25/3/22,",8:15:26,Jorge U-tad,https://vm.tiktok.com/ZMLuSjuQr/
"25/3/22,",8:16:57,Jorge U-tad,Está cerca de Goya
"25/3/22,",9:05:42,Sil🐨,Mola
"25/3/22,",9:05:58,Maria U-tad,He buscado el precio 🥲
"25/3/22,",9:06:04,Maria U-tad,Auch
"25/3/22,",9:06:09,Sil🐨,Muy caro
"25/3/22,",9:06:12,Sil🐨,?
"25/3/22,",9:06:14,Maria U-tad,18.95 en fin de semana
"25/3/22,",9:10:01,Sil🐨,Pero por ese precio puedes comer lo que quieras?
"25/3/22,",9:10:26,Maria U-tad,"Creo que sí xD solo ponía dos precios, entre semana y fin de semana/festivos"
"25/3/22,",9:29:47,Lara U-tad,Al final mañana en callao no?
"25/3/22,",9:29:50,Lara U-tad,Sobre las 5?
"25/3/22,",9:31:15,Sil🐨,No era en sol?
"25/3/22,",9:33:21,Lara U-tad,"Ah, pues sol"
"25/3/22,",9:33:26,Lara U-tad,"Eso, si"
"25/3/22,",9:33:28,Lara U-tad,Sol sol
"25/3/22,",9:33:34,Lara U-tad,Estoy pa'lla 😂
"25/3/22,",9:34:01,Sil🐨,Sii en sol a las 4:30 para @34630018790
"25/3/22,",9:34:50,Lara U-tad,😂 guay
"25/3/22,",11:07:58,Ting Chen U-tad,Chicas y chico creo q el sábado no voy a poder ir
"25/3/22,",11:08:20,Ting Chen U-tad,Tengo un trabajo para el domingo y cosas de cómic para el lunes 🙂
"25/3/22,",11:58:03,Lara U-tad,😭😭😭😭💔
"25/3/22,",11:59:29,Jorge U-tad,"Soy una más, no te preocupes por diferenciar"
"25/3/22,",12:00:03,Ting Chen U-tad,Lo dude 😂😂😂😂
"25/3/22,",22:03:42,Lara U-tad,Chochis yo mañana tengo una comida con mi padre
"25/3/22,",22:04:00,Lara U-tad,"Creo que estaré a tiempo, pero si resulta que voy tarde pues os avisaria okey?"
"25/3/22,",22:24:45,Maria U-tad,Guay 👍🏻
"26/3/22,",15:50:37,Sil🐨,Ya voy a ir saliendo
"26/3/22,",15:50:50,Sil🐨,Que me pone que tardo casi una hora
"26/3/22,",15:51:22,Lara U-tad,Yo no creo que llegue a tiempo
"26/3/22,",15:51:33,Lara U-tad,Cuando os asenteis me mandáis ubi y os pillo
"26/3/22,",15:51:49,Sil🐨,Valee
"26/3/22,",15:54:51,Maria U-tad,Valee
"26/3/22,",15:54:59,Maria U-tad,Same jajajajaja
"26/3/22,",15:55:03,Maria U-tad,Por si aca he salido antes
"26/3/22,",15:55:21,Sil🐨,Jajajajaja
"26/3/22,",15:55:25,Sil🐨,Por si acaso
"26/3/22,",15:55:46,Sil🐨,Ya verás que me voy a encontrar con todos los críos que van a discotecas like
"26/3/22,",15:57:16,Maria U-tad,Tú así
"26/3/22,",15:57:46,Sil🐨,Los mataba a todos si pudiera
"26/3/22,",15:58:07,Jorge U-tad,Te apoyo
"26/3/22,",15:58:10,Jorge U-tad,Activamente
"26/3/22,",15:58:21,Jorge U-tad,Yo acabo de salir
"26/3/22,",16:01:16,Sil🐨,Has cogido el llavero?
"26/3/22,",16:01:30,Jorge U-tad,Me cago en mi puta madre
"26/3/22,",16:01:36,Sil🐨,Noooo
"26/3/22,",16:01:39,Maria U-tad,Oh fuck
"26/3/22,",16:01:39,Jorge U-tad,Sry
"26/3/22,",16:01:53,Sil🐨,Lloran2
"26/3/22,",16:01:53,Jorge U-tad,En mi defensa diré que estaba en el otro abrigo
"26/3/22,",16:02:01,Jorge U-tad,Que lo meti ayer para no olvidarme
"26/3/22,",16:02:08,Jorge U-tad,Y mi madre me ha dicho ponte el otro
"26/3/22,",16:02:17,Sil🐨,No pasa nada jajajajaja
"26/3/22,",16:02:19,Jorge U-tad,Y como ya salía con prisa pues se ma ha olvidado
"26/3/22,",16:02:34,Sil🐨,En la próxima
"26/3/22,",16:12:30,Jorge U-tad,Por qué hay un men disfrazado de payaso en mi tren? XD
"26/3/22,",16:12:44,Maria U-tad,Foto pls 😂
"26/3/22,",16:12:52,Maria U-tad,Si puedes jajajahja
"26/3/22,",16:12:55,Jorge U-tad,Ha pasado por delante para bajarse
"26/3/22,",16:12:59,Sil🐨,Wtf
"26/3/22,",16:13:00,Jorge U-tad,Ya no le veo xD
"26/3/22,",16:13:03,Maria U-tad,Jooo
"26/3/22,",16:13:05,Maria U-tad,😂😂😂
"26/3/22,",16:13:14,Sil🐨,Menos mal que no me ha tocado a mí xd
"26/3/22,",16:26:20,Sil🐨,Voy a llegar a atocha
"26/3/22,",16:26:27,Sil🐨,Alguien está cerca ?
"26/3/22,",16:27:01,Jorge U-tad,Yo estoy en nuevos
"26/3/22,",16:27:05,Jorge U-tad,Me queda 1 parada
"26/3/22,",16:31:55,Jorge U-tad,Te espero a la salida del tren
"26/3/22,",16:32:46,Jorge U-tad,En los tornos
"26/3/22,",16:33:00,Sil🐨,Valee
"26/3/22,",16:33:14,Sil🐨,He perdido el tren
"26/3/22,",16:33:19,Sil🐨,Mierda
"26/3/22,",16:35:09,Maria U-tad,"Yo estoy casi, estoy caminando hacia sol"
"26/3/22,",16:35:38,Maria U-tad,F
"26/3/22,",16:35:43,Maria U-tad,Y el siguiente cuándo pasa?
"26/3/22,",16:36:17,Sil🐨,Ya
"26/3/22,",16:36:38,Sil🐨,Estoy subida en ese o en el que me lleva al escorial
"26/3/22,",16:36:44,Sil🐨,No lo tengo claro
"26/3/22,",16:41:23,Sil🐨,Bien no me confundido
"26/3/22,",16:41:57,Sil🐨,Porque salida habéis salido
"26/3/22,",16:42:17,Sil🐨,Había una cafetería
"26/3/22,",16:42:25,Sil🐨,?
"26/3/22,",16:42:36,Sil🐨,Bueno a ver qué pasa xd
"26/3/22,",16:42:46,Jorge U-tad,Si
"26/3/22,",16:42:53,Jorge U-tad,Estoy esperándote arriba
"26/3/22,",17:23:08,Lara U-tad,Hola
"26/3/22,",17:23:14,Lara U-tad,Dónde estáis?
"26/3/22,",17:23:18,Lara U-tad,Tengo que ir ahora hasta sol
"26/3/22,",17:23:53,Jorge U-tad,Por Callao
"26/3/22,",17:23:58,Jorge U-tad,Cuanto tardas?
"26/3/22,",17:24:29,Lara U-tad,Estoy en Cuzco
"26/3/22,",17:24:31,Lara U-tad,No se
"26/3/22,",17:24:34,Lara U-tad,20 mins?
"26/3/22,",17:24:40,Jorge U-tad,Ok
"26/3/22,",17:24:44,Lara U-tad,Id yendo al sitio
"26/3/22,",17:24:48,Lara U-tad,No os rayeis por mi
"26/3/22,",17:24:49,Jorge U-tad,Cuando lleguemos te paso ubi del sitio
"26/3/22,",17:30:40,Lara U-tad,Okeeey
"26/3/22,",17:32:28,Jorge U-tad,"‎Ubicación: https://maps.google.com/?q=40.421001,-3.703954"
"26/3/22,",17:32:37,Jorge U-tad,Ups
"26/3/22,",17:32:40,Jorge U-tad,Estamos dentro
"26/3/22,",17:33:31,Jorge U-tad,Ya tenemos mesa
"26/3/22,",17:33:38,Jorge U-tad,Cuando llegues avisa
"26/3/22,",17:33:46,Jorge U-tad,Te pasamos la carta
"26/3/22,",17:33:56,Jorge U-tad,Y te lo vamos pidiendo que suelen tardar
"26/3/22,",17:38:10,Jorge U-tad,Lara? Que quieres?
"26/3/22,",17:41:25,Maria U-tad,"Cuando llegues tienes que pedir obligatoriamente un menú de merienda pk sino, no te dejan sentarte 🥲"
"26/3/22,",17:43:57,Lara U-tad,Joder
"26/3/22,",17:44:03,Lara U-tad,Y si me lo pedís ahora si puedo o que?
"26/3/22,",17:44:17,Jorge U-tad,Es porque tardan
"26/3/22,",17:44:25,Jorge U-tad,Y así ya lo tenemos pedido
"26/3/22,",17:46:30,Lara U-tad,Me puedo pedir una merienda Classic?
"26/3/22,",17:46:44,Lara U-tad,Que podría ser un cheesecake y una bebida no?
"26/3/22,",17:46:47,Lara U-tad,Vaya lío de carta
"26/3/22,",17:46:58,Lara U-tad,No puedo hacer esto mientras camino en el metro 😂
"26/3/22,",17:46:58,Jorge U-tad,Tienes que pedir un postre y una bebida
"26/3/22,",17:47:34,Jorge U-tad,Y dependiendo del postre es más caro o menos
"26/3/22,",17:48:10,Lara U-tad,Joooder
"26/3/22,",17:48:16,Lara U-tad,La bebida puess
"26/3/22,",17:48:51,Jorge U-tad,Y de la merienda classic quieres la tarta de queso
"26/3/22,",17:48:57,Lara U-tad,Si
"26/3/22,",17:49:03,Jorge U-tad,Vale
"26/3/22,",17:49:05,Lara U-tad,Y pues de postre no se
"26/3/22,",17:49:26,Lara U-tad,Los dorayakis son los que me comí en la japan no?
"26/3/22,",17:49:43,Jorge U-tad,Solo es uno de los postres
"26/3/22,",17:49:51,Jorge U-tad,El dorayaki la tarta o el mochi
"26/3/22,",17:50:05,Lara U-tad,Y la limonada de yuzu de que es?
"26/3/22,",17:50:26,Lara U-tad,Estoy a tres paradas
"26/3/22,",17:50:29,Jorge U-tad,Limón básicamente
"26/3/22,",17:50:31,Lara U-tad,Ir mandándome la ubi
"26/3/22,",17:50:38,Lara U-tad,Pues esa bebida
"26/3/22,",17:50:46,Jorge U-tad,"‎Ubicación: https://maps.google.com/?q=40.421021,-3.703963"
"26/3/22,",17:51:13,Jorge U-tad,Dorayaki es lo que te pediste en la Japan
"26/3/22,",17:51:45,Jorge U-tad,Pero no sé si será de chocolate o lo harán japonés que no es chocolate
"26/3/22,",17:51:47,Lara U-tad,Pues el menú clásic con el dorayaki y la limonada de yuzu
"26/3/22,",17:52:03,Lara U-tad,"Pues si es chocolate eso, si no la cheesecake"
"26/3/22,",17:52:09,Jorge U-tad,Ok
"26/3/22,",17:52:24,Jorge U-tad,Todavía no nos han pedido a lo mejor te da tiempo y todo
"26/3/22,",17:52:31,Lara U-tad,A ver
"26/3/22,",17:52:35,Jorge U-tad,Esta desaparecido nadie sabe de el xD
"26/3/22,",17:52:36,Lara U-tad,Eso espero 😂
"26/3/22,",17:53:58,Jorge U-tad,Van con retraso
"26/3/22,",17:54:04,Jorge U-tad,Así que te lo pides tú xD
"26/3/22,",17:57:09,Ting Chen U-tad,Vaya
"26/3/22,",17:57:15,Ting Chen U-tad,Q quería cotillear
"26/3/22,",20:15:09,Jorge U-tad,https://www.global-freaks.com/es/
"26/3/22,",20:15:18,Jorge U-tad,Esta es la que más me gusta
"26/3/22,",20:15:35,Jorge U-tad,https://kurogami.com/es?gclid=Cj0KCQjw8_qRBhCXARIsAE2AtRaCm_YIJvH7QQJFZ6kmqHaoOHoAauvMi1LI1C0XkflbagDgfmn7K2QaAqNGEALw_wcB
"26/3/22,",20:15:39,Jorge U-tad,Esta es más cara
"26/3/22,",20:16:15,Jorge U-tad,"Y la otra que queda todavía no me ha llegado nada así que no la puedo recomendar, el mes que viene me llega 1 y os digo que tal es"
"27/3/22,",12:06:51,Lara U-tad,Guaayy😂😂😁
"13/4/22,",11:51:06,Jorge U-tad,Lara estoy en Ámsterdam y me he encontrado a tu prima holandesa xD
"13/4/22,",11:54:19,Lara U-tad,Wtf 😂😂
"13/4/22,",11:54:56,Jorge U-tad,Clavada a ti te lo prometo
"13/4/22,",12:05:50,Lara U-tad,Joe haberle sacado una foto jajajaja
"13/4/22,",12:34:47,Jorge U-tad,No me dio tiempo jajaja
"6/6/22,",12:07:48,Jorge U-tad,https://twitter.com/Japan_Weekend/status/1533750875788812291?t=cZq6ntYkCE91Cd8HJ7PPoA&s=08
"6/6/22,",12:39:49,Lara U-tad,Vamos vamos vamos??😍😍
"6/6/22,",13:36:20,Maria U-tad,No tengo sticker del bicho
"6/6/22,",13:36:23,Maria U-tad,Pero si
"22/6/22,",11:03:37,Sil🐨,Felicidades atrasadas Lara!!!
"22/6/22,",11:09:52,Jorge U-tad,Felicidades con retraso!!
"22/6/22,",12:12:21,Lara U-tad,Perdon?😂😂
"22/6/22,",12:12:43,Lara U-tad,Que me he perdido?😂😂
"22/6/22,",12:12:46,Ting Chen U-tad,Tu santo ?
"22/6/22,",12:12:56,Ting Chen U-tad,Santa Lara?
"22/6/22,",12:12:58,Jorge U-tad,Silvia se ha fumado un porro
"22/6/22,",12:13:01,Ting Chen U-tad,Jajajajjajajajaj
"22/6/22,",12:13:03,Lara U-tad,Tengo un santo?😂😂😂😂
"22/6/22,",12:13:16,Jorge U-tad,Me da que ha pensado que era tu cumple xD
"22/6/22,",12:13:19,Ting Chen U-tad,Parece q si
"22/6/22,",12:13:28,Jorge U-tad,Yo he felicitado eso desde luego ajjaja
"22/6/22,",12:13:31,Ting Chen U-tad,Pero si cumple en diciembre
"22/6/22,",12:13:32,Lara U-tad,Pero si tú le has seguido jajajajaja
"22/6/22,",12:13:51,Lara U-tad,El tuyo ting cuando era?
"22/6/22,",12:13:56,Ting Chen U-tad,Me ralle
"22/6/22,",12:14:00,Ting Chen U-tad,En marzo
"22/6/22,",12:14:15,Ting Chen U-tad,En junio cumple Carlos creo
"22/6/22,",12:14:15,Lara U-tad,Joder que perdidos estamos 😂😂😂
"22/6/22,",12:14:38,Ting Chen U-tad,Yo ya no se quien cumple mas en junio
"22/6/22,",12:15:10,Jorge U-tad,"Efectivente, pero por el efecto masa"
"22/6/22,",12:15:16,Jorge U-tad,Que pensé que se me había olvidado
"22/6/22,",12:15:32,Ting Chen U-tad,Eh
"22/6/22,",12:15:34,Ting Chen U-tad,Yo no
"22/6/22,",12:15:36,Ting Chen U-tad,Jejejejejej
"22/6/22,",12:15:55,Sil🐨,Bueno para al año que viene
"22/6/22,",12:16:02,Sil🐨,JAJAJAJAJA
"22/6/22,",12:16:12,Sil🐨,Ya está felicitada
"22/6/22,",12:16:16,Jorge U-tad,Te lo hemos felicitado por adelantado 6 meses
"22/6/22,",12:16:19,Jorge U-tad,Te quejarás
"22/6/22,",12:16:24,Ting Chen U-tad,Jajajajjajajajaj
"22/6/22,",12:18:27,Jorge U-tad,El efecto masa es que un grupo o una persona hace algo y otras personas (yo en este caso) le siguen como un mono sin pensar xD
"22/6/22,",12:18:30,Lara U-tad,O por atraso de 6 meses
"22/6/22,",12:18:46,Lara U-tad,"Pero soy buena, veré el vaso medio lleno ☺️❤️"
"22/6/22,",12:18:47,Ting Chen U-tad,Ostia q buena
"22/6/22,",12:20:09,Jorge U-tad,El próximo cumple es el de Silvia no?
"22/6/22,",12:26:10,Lara U-tad,Pero el de Carlos ya pasó?
"22/6/22,",12:26:22,Jorge U-tad,Yo creo que era en julio
"22/6/22,",12:26:36,Jorge U-tad,Nada
"22/6/22,",12:26:40,Jorge U-tad,27 de junio
"22/6/22,",12:26:53,Jorge U-tad,Hoy los porros están de oferta
"22/6/22,",12:26:58,Lara U-tad,Pues le pregunto
"22/6/22,",12:27:04,Jorge U-tad,27 de junio
"22/6/22,",12:27:10,Jorge U-tad,Que lo he mirado xD
"22/6/22,",12:27:53,Lara U-tad,Ya he preguntado
"22/6/22,",12:27:55,Lara U-tad,😂😂😂😂
"22/6/22,",12:28:02,Lara U-tad,Dónde lo has mirado?😂
"22/6/22,",12:28:07,Jorge U-tad,En Twitter xD
"22/6/22,",12:28:15,Lara U-tad,Que tío jajajajajaja
"22/6/22,",12:28:32,Ting Chen U-tad,Jajajajjajajajaj
"22/6/22,",12:28:34,Ting Chen U-tad,Me encanta
"22/6/22,",12:32:33,Lara U-tad,Y no lo quiere celebrar con nosotros? Que feo eso 😂
"22/6/22,",12:33:05,Jorge U-tad,Salvo el cumple de Javi
"22/6/22,",12:33:15,Jorge U-tad,Entre los de perreo no hemos celebrado ningún cumple
"22/6/22,",12:33:22,Jorge U-tad,Y yo en el de Javi no estaba xD
"22/6/22,",12:33:33,Jorge U-tad,Y todos sabemos cómo acabó eso xD
"22/6/22,",12:33:51,Lara U-tad,😂😂😂 yo quiero celebrarlo el de todossss
"22/6/22,",12:34:10,Lara U-tad,Podíamos hacer una macro fiesta entre nosotros al año de celebración de todos los cumples jajajajjaj
"22/6/22,",12:34:13,Lara U-tad,Pero sin regalos
"22/6/22,",12:34:15,Lara U-tad,Que soy pobre
"22/6/22,",12:34:54,Jorge U-tad,Aprovechamos la quedada anual que tenemos que intentar hacer?
"22/6/22,",12:35:08,Jorge U-tad,O así nos vemos 2 veces al año?
"22/6/22,",12:38:37,Maria U-tad,Jajajajajaja rt
"22/6/22,",12:38:50,Maria U-tad,Estaría guay
"22/6/22,",12:39:32,Maria U-tad,"Mi casa pilla a todo el mundo menos a Lara a tomar por culo, pero tengo barbacoa, piscina de medio metro de profundidqd y jardín 😂"
"22/6/22,",12:40:09,Jorge U-tad,Es verdad comité organizador
"22/6/22,",12:40:21,Jorge U-tad,Vamos a intentar organizar la quedada de esta año
"22/6/22,",12:40:35,Jorge U-tad,Primero voy a hablar con Javi a ver si va a estar por aquí
"22/6/22,",12:40:41,Lara U-tad,Pero eso habrá que hablarlo por el otro grupo no
"22/6/22,",12:40:53,Jorge U-tad,En algún momento o Murcia se lo ha tragado
"22/6/22,",12:41:28,Jorge U-tad,Primero hay que proponer planes
"22/6/22,",12:41:32,Jorge U-tad,Digo yo
"22/6/22,",12:41:44,Lara U-tad,Valee
"22/6/22,",12:42:51,Jorge U-tad,Ya he hablado a Javi a ver si va a estar por aquí y ya a partir de ahí proponemos los planes y posibles días
"22/6/22,",12:45:17,Lara U-tad,Vale jajajajaja
"24/6/22,",17:54:16,Lara U-tad,Gran plaza 2
"24/6/22,",17:54:20,Lara U-tad,Para los interesados 😂
"24/6/22,",18:17:08,Maria U-tad,😂😂👌🏻
"28/6/22,",19:38:21,Maria U-tad,"Oye, acabo de ver por Instagram que nos hacen descuento en Aquópolis con el mail de la u tad"
"28/6/22,",19:38:40,Maria U-tad,El de Villanueva de la Cañada
"28/6/22,",19:39:48,Maria U-tad,Y uno de la Warner también pero ese no lo conozco
"28/6/22,",19:49:47,Lara U-tad,😂😂😂😂
"28/6/22,",19:54:27,Jorge U-tad,Al de la Warner fui yo hace 4 años o así
"28/6/22,",19:54:35,Jorge U-tad,Y a no ser que haya mejorado es y a puta mierda
"28/6/22,",19:54:52,Jorge U-tad,Por cierto lo de quedar todos
"28/6/22,",19:55:03,Jorge U-tad,Javi dijo que lo organizasemos y que si podía se apuntaba
"28/6/22,",19:55:11,Jorge U-tad,Que tenía jodido lo de pillar vacaciones
"28/6/22,",20:02:00,Maria U-tad,F
"28/6/22,",20:02:04,Maria U-tad,Pues vaya
"28/6/22,",21:09:33,Lara U-tad,"Yo Aquópolis vale, Warner me da más pereza porque no me gustan las atracciones"
"28/6/22,",21:19:01,Jorge U-tad,RT
"28/6/22,",21:36:35,Maria U-tad,A mí me hace más ilusión Aquópolis pk nunca he ido
"28/6/22,",21:36:46,Maria U-tad,👉🏻👈🏻
"28/6/22,",21:46:38,Lara U-tad,Que bien coincidimos todos 😂
"8/7/22,",22:02:50,Maria U-tad,"Chicos, me he encontrado en mundos digitales con el ser de luz que nos dio modelado cuando casielles no estaba"
"8/7/22,",22:03:28,Maria U-tad,Alberto
"8/7/22,",22:03:33,Maria U-tad,Qué majo es T.T
"8/7/22,",22:20:48,Lara U-tad,Y que taaaak
"8/7/22,",22:20:55,Lara U-tad,Que te cuenta
"9/7/22,",0:00:16,Jorge U-tad,Un grande
"9/7/22,",0:03:20,Lara U-tad,El tío que me rebautizó como Lorena jajajajaja
"9/7/22,",0:20:37,Maria U-tad,Ha ido con los de lightbox que ayudó a los alumnos a hacer un corto
"9/7/22,",0:20:50,Maria U-tad,Lo han traído al festival a ver si ganan algo
"29/7/22,",11:35:53,Jorge U-tad,Silvia FELICIDADES!!!
"29/7/22,",11:45:40,Sil🐨,Gracias!!!🥳🥳🥳🥰🥰🥰
"29/7/22,",12:22:06,Ting Chen U-tad,Felicidades 🎊🎉
"29/7/22,",12:38:26,Sil🐨,Gracias Ting!!
"29/7/22,",13:28:32,Maria U-tad,Felicidadeees
"29/7/22,",13:46:12,Lara U-tad,Felicidades silviaaa!!! 🎊🎉🎊🎉🥳🥳🥳🥳
"29/7/22,",14:13:42,Sil🐨,Gracias chicas !!!🥰🥰
"1/8/22,",10:12:03,Jorge U-tad,Por cierto al final vamos a la Japan?
"1/8/22,",10:12:10,Jorge U-tad,Por ir pillando las entradas y eso
"1/8/22,",12:14:14,Maria U-tad,Yo quiero ir ^^
"1/8/22,",12:14:20,Maria U-tad,Preferiblemente con entrada normal xD
"1/8/22,",12:14:32,Sil🐨,A cuánto estás?
"1/8/22,",12:17:50,Jorge U-tad,"Anticrisis 20,90 normal 16,50"
"1/8/22,",12:24:59,Sil🐨,Han subido los precios no?
"1/8/22,",12:25:05,Sil🐨,O soy yo
"1/8/22,",12:26:54,Maria U-tad,Oie
"1/8/22,",12:27:01,Maria U-tad,Como que 16.50 🥲
"1/8/22,",12:27:17,Maria U-tad,Jodeeeer
"1/8/22,",12:27:36,Maria U-tad,Y mis compañeros del máster de Málaga quejándose de que la de allí estaba a 10€ 😂😂
"1/8/22,",12:28:34,Jorge U-tad,Creo que la han subido 1€ o así
"1/8/22,",12:29:04,Jorge U-tad,Pero vamos que son unos sobraos con el precio xD
"1/8/22,",12:29:52,Maria U-tad,Si eh
"1/8/22,",13:12:19,Lara U-tad,Qué fecha es?
"1/8/22,",13:12:55,Jorge U-tad,24 y 25 de sept
"1/8/22,",13:54:56,Lara U-tad,Por mi ok👌🏿
"12/8/22,",22:55:06,Maria U-tad,"Gentecilla, al final a la Japan qué día preferís ir?"
"12/8/22,",22:55:09,Maria U-tad,Sábado o domingo
